ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12663386,JF199118,01/01/2022 12:01:00 AM,061XX S WOOD ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,0714,007,15,67,02,1165402,1863925,2022,10/25/2022 04:46:49 PM,41.782202841,-87.6691363,"(41.782202841, -87.6691363)"
12592915,JF113496,01/01/2022 12:01:00 AM,041XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0925,009,3,37,14,1175622,1877283,2022,10/11/2022 04:45:59 PM,41.818635758,-87.631267121,"(41.818635758, -87.631267121)"
12582128,JF100440,01/01/2022 12:01:00 AM,039XX W POLK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1132,011,24,26,14,1150291,1896077,2022,10/11/2022 04:45:59 PM,41.870739249,-87.723701431,"(41.870739249, -87.723701431)"
12582362,JF100668,01/01/2022 12:01:00 AM,075XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0414,004,7,43,14,1192511,1855490,2022,10/11/2022 04:45:59 PM,41.758438964,-87.570023078,"(41.758438964, -87.570023078)"
12582952,JF101245,01/01/2022 12:01:00 AM,022XX W 23RD PL,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1034,010,25,31,02,1161822,1888373,2022,10/25/2022 04:46:49 PM,41.849366195,-87.681581772,"(41.849366195, -87.681581772)"
12691008,JF232366,01/01/2022 12:01:00 AM,053XX W WAVELAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1634,016,30,15,11,1140032,1924083,2022,10/25/2022 04:46:49 PM,41.947784682,-87.760679785,"(41.947784682, -87.760679785)"
12690975,JF232331,01/01/2022 12:01:00 AM,031XX W 111TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,false,false,2211,022,19,74,11,1157202,1830838,2022,10/25/2022 04:46:49 PM,41.691576492,-87.700092488,"(41.691576492, -87.700092488)"
12699863,JF243512,01/01/2022 12:01:00 AM,016XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,010,24,29,08B,1153969,1891625,2022,10/25/2022 04:46:49 PM,41.858449995,-87.710316759,"(41.858449995, -87.710316759)"
12582053,JF100379,01/01/2022 12:01:00 AM,034XX W 38TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0911,009,12,58,14,1153973,1878855,2022,10/11/2022 04:45:59 PM,41.823407475,-87.710641913,"(41.823407475, -87.710641913)"
12582752,JF101142,01/01/2022 12:01:00 AM,098XX S OAKLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,2213,022,19,72,14,1162775,1839300,2022,10/11/2022 04:45:59 PM,41.714683435,-87.679453722,"(41.714683435, -87.679453722)"
12581887,JF100043,01/01/2022 12:01:00 AM,001XX W KINZIE ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1831,018,42,8,08B,1174929,1902985,2022,10/11/2022 04:45:59 PM,41.889179438,-87.633040334,"(41.889179438, -87.633040334)"
12582407,JF100708,01/01/2022 12:01:00 AM,034XX W 65TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,false,false,0831,008,23,66,14,1154644,1860974,2022,10/11/2022 04:45:59 PM,41.774326115,-87.70865696,"(41.774326115, -87.70865696)"
12590215,JF109663,01/01/2022 12:01:00 AM,102XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0511,005,9,49,14,1176421,1837079,2022,10/11/2022 04:45:59 PM,41.70829345,-87.629542806,"(41.70829345, -87.629542806)"
12583377,JF101848,01/01/2022 12:01:00 AM,082XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0614,006,21,71,14,1167769,1850113,2022,10/11/2022 04:45:59 PM,41.744250384,-87.660854108,"(41.744250384, -87.660854108)"
12582287,JF100579,01/01/2022 12:01:00 AM,045XX S RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0922,009,15,58,14,1157459,1874471,2022,10/11/2022 04:45:59 PM,41.811307182,-87.697971909,"(41.811307182, -87.697971909)"
12581870,JF100061,01/01/2022 12:01:00 AM,084XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0632,006,8,44,14,1183364,1849177,2022,10/11/2022 04:45:59 PM,41.741333253,-87.60374182,"(41.741333253, -87.60374182)"
12581840,JF100105,01/01/2022 12:01:00 AM,018XX N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2535,025,1,22,14,1151754,1912020,2022,10/11/2022 04:45:59 PM,41.914459819,-87.717910388,"(41.914459819, -87.717910388)"
12591198,JF111392,01/01/2022 12:01:00 AM,070XX S ST LAWRENCE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,0322,003,6,69,15,1181459,1858275,2022,10/11/2022 04:45:59 PM,41.766343251,-87.610441476,"(41.766343251, -87.610441476)"
12585553,JF104498,01/01/2022 12:01:00 AM,078XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0621,006,17,71,14,1172325,1852947,2022,10/11/2022 04:45:59 PM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
12582178,JF100441,01/01/2022 12:01:00 AM,014XX N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2531,025,29,25,14,1136428,1908948,2022,10/11/2022 04:45:59 PM,41.906317853,-87.774290165,"(41.906317853, -87.774290165)"
12607877,JF131901,01/01/2022 12:01:00 AM,041XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1723,017,39,16,06,1150117,1927396,2022,10/11/2022 04:45:59 PM,41.956684923,-87.723522711,"(41.956684923, -87.723522711)"
12619759,JF146603,01/01/2022 12:01:00 AM,008XX W GEORGE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1933,019,44,6,11,1170131,1919471,2022,10/11/2022 04:45:59 PM,41.934524032,-87.650178156,"(41.934524032, -87.650178156)"
12636271,JF166102,01/01/2022 12:01:00 AM,051XX S DR MARTIN LUTHER KING JR DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0231,002,3,40,26,1179799,1870969,2022,10/11/2022 04:45:59 PM,41.801214938,-87.616137841,"(41.801214938, -87.616137841)"
12637558,JF167476,01/01/2022 12:01:00 AM,014XX E 71ST PL,1585,SEX OFFENSE,OTHER,APARTMENT,false,true,0324,003,8,43,17,1187117,1857876,2022,10/11/2022 04:45:59 PM,41.765116,-87.589715742,"(41.765116, -87.589715742)"
12581802,JF100023,01/01/2022 12:03:00 AM,013XX S KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1011,010,24,29,14,1148931,1893444,2022,10/11/2022 04:45:59 PM,41.86354038,-87.728762582,"(41.86354038, -87.728762582)"
12582232,JF100510,01/01/2022 12:04:00 AM,001XX N HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1224,012,27,28,14,1164709,1901246,2022,10/11/2022 04:45:59 PM,41.884630228,-87.670621419,"(41.884630228, -87.670621419)"
12581815,JF100015,01/01/2022 12:05:00 AM,040XX W WEST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1114,011,28,26,14,1149212,1900662,2022,10/11/2022 04:45:59 PM,41.88334197,-87.727544035,"(41.88334197, -87.727544035)"
12582341,JF100715,01/01/2022 12:05:00 AM,088XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0412,004,8,48,14,1189726,1846682,2022,10/11/2022 04:45:59 PM,41.734336355,-87.580512118,"(41.734336355, -87.580512118)"
12582704,JF100540,01/01/2022 12:05:00 AM,044XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,0924,009,15,61,14,1165093,1875201,2022,10/11/2022 04:45:59 PM,41.813152094,-87.669950142,"(41.813152094, -87.669950142)"
12582123,JF100444,01/01/2022 12:06:00 AM,003XX W CHICAGO AVE,0810,THEFT,OVER $500,GAS STATION,false,false,1823,018,27,8,06,1173639,1905658,2022,10/11/2022 04:45:59 PM,41.896543094,-87.637698101,"(41.896543094, -87.637698101)"
12588265,JF107739,01/01/2022 12:10:00 AM,094XX S BELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,2221,022,19,72,08B,1163027,1841966,2022,10/11/2022 04:45:59 PM,41.72199412,-87.678456515,"(41.72199412, -87.678456515)"
12581885,JF100010,01/01/2022 12:12:00 AM,048XX S CALUMET AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0224,002,3,38,04B,1179248,1873089,2022,10/11/2022 04:45:59 PM,41.807045002,-87.618093838,"(41.807045002, -87.618093838)"
12581808,JF100035,01/01/2022 12:15:00 AM,047XX N CENTRAL PARK AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1723,017,33,14,26,1151531,1931274,2022,10/11/2022 04:45:59 PM,41.967298691,-87.71822208,"(41.967298691, -87.71822208)"
12589775,JF109769,01/01/2022 12:15:00 AM,015XX N WELLS ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1821,018,27,8,08B,1174424,1910504,2022,10/11/2022 04:45:59 PM,41.90982326,-87.634670006,"(41.90982326, -87.634670006)"
12583411,JF101915,01/01/2022 12:15:00 AM,0000X W OAK ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,1824,018,2,8,06,1175604,1907140,2022,10/11/2022 04:45:59 PM,41.90056583,-87.630436484,"(41.90056583, -87.630436484)"
12581879,JF100135,01/01/2022 12:15:00 AM,088XX S HAMILTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2221,022,19,72,14,1163564,1846247,2022,10/11/2022 04:45:59 PM,41.733730634,-87.676369881,"(41.733730634, -87.676369881)"
12581907,JF100179,01/01/2022 12:15:00 AM,007XX E GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1834,018,42,8,08B,1181819,1904130,2022,10/11/2022 04:45:59 PM,41.892164276,-87.607702294,"(41.892164276, -87.607702294)"
12587980,JF100001,01/01/2022 12:15:00 AM,022XX S MICHIGAN AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN / LIQUOR STORE,true,false,0132,001,3,33,22,1177561,1889490,2022,10/11/2022 04:45:59 PM,41.852089006,-87.623784345,"(41.852089006, -87.623784345)"
12582376,JF100021,01/01/2022 12:16:00 AM,027XX N ARTESIAN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1411,014,32,22,26,1159554,1918111,2022,10/11/2022 04:45:59 PM,41.931016798,-87.689086161,"(41.931016798, -87.689086161)"
12582097,JF100446,01/01/2022 12:18:00 AM,059XX W WALTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1511,015,29,25,14,1136774,1905727,2022,10/11/2022 04:45:59 PM,41.897472835,-87.773096424,"(41.897472835, -87.773096424)"
12583238,JF100024,01/01/2022 12:20:00 AM,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1176142,1903314,2022,10/11/2022 04:45:59 PM,41.89005498,-87.628575838,"(41.89005498, -87.628575838)"
12582246,JF100463,01/01/2022 12:21:00 AM,081XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0631,006,6,44,14,1180990,1851144,2022,10/11/2022 04:45:59 PM,41.746785826,-87.612379558,"(41.746785826, -87.612379558)"
12581865,JF100017,01/01/2022 12:27:00 AM,065XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0831,008,17,66,08B,1157509,1861105,2022,10/11/2022 04:45:59 PM,41.774628012,-87.698150739,"(41.774628012, -87.698150739)"
12620405,JF147320,01/01/2022 12:27:00 AM,004XX W HOBBIE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,1823,018,27,8,06,1172856,1907468,2022,10/11/2022 04:45:59 PM,41.90152722,-87.640520211,"(41.90152722, -87.640520211)"
12581913,JF100039,01/01/2022 12:28:00 AM,063XX W FLETCHER ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,true,false,2511,025,36,19,04B,1133563,1920265,2022,10/11/2022 04:45:59 PM,41.937423811,-87.784548556,"(41.937423811, -87.784548556)"
12601140,JF100022,01/01/2022 12:29:57 AM,002XX N LA SALLE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,false,false,0122,001,42,32,04A,1175093,1901988,2022,10/25/2022 04:46:49 PM,41.886439939,-87.632467972,"(41.886439939, -87.632467972)"
12581856,JF100031,01/01/2022 12:30:00 AM,027XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,true,false,1412,014,35,22,14,1153236,1918287,2022,10/11/2022 04:45:59 PM,41.931627681,-87.712298964,"(41.931627681, -87.712298964)"
12581816,JF100026,01/01/2022 12:30:00 AM,047XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1113,011,28,25,14,1144692,1901041,2022,10/11/2022 04:45:59 PM,41.884468347,-87.744132398,"(41.884468347, -87.744132398)"
12582250,JF100543,01/01/2022 12:30:00 AM,092XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,73,14,1169617,1843432,2022,10/11/2022 04:45:59 PM,41.72587694,-87.654275977,"(41.72587694, -87.654275977)"
12583236,JF100050,01/01/2022 12:30:00 AM,039XX W MONROE ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1122,011,28,26,04B,1150239,1899373,2022,10/11/2022 04:45:59 PM,41.879784857,-87.723806409,"(41.879784857, -87.723806409)"
12596794,JF117997,01/01/2022 12:30:00 AM,035XX S HAMILTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0912,009,12,59,11,1162605,1881064,2022,10/11/2022 04:45:59 PM,41.829293181,-87.678912452,"(41.829293181, -87.678912452)"
12585969,JF104578,01/01/2022 12:30:00 AM,0000X E ONTARIO ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1834,018,42,8,08B,1176718,1904501,2022,10/11/2022 04:45:59 PM,41.893299167,-87.626424617,"(41.893299167, -87.626424617)"
12581844,JF100056,01/01/2022 12:30:00 AM,013XX W ARGYLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2033,020,47,3,08B,1166542,1933327,2022,10/11/2022 04:45:59 PM,41.972623203,-87.662969361,"(41.972623203, -87.662969361)"
12581839,JF100118,01/01/2022 12:30:00 AM,069XX S WOODLAWN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0321,003,5,69,14,1185599,1859325,2022,10/11/2022 04:45:59 PM,41.769128066,-87.595234013,"(41.769128066, -87.595234013)"
12581855,JF100030,01/01/2022 12:31:00 AM,017XX W NELSON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1931,019,32,6,08B,1164286,1920299,2022,10/11/2022 04:45:59 PM,41.936921907,-87.671634975,"(41.936921907, -87.671634975)"
12586923,JF105566,01/01/2022 12:31:00 AM,007XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1832,018,2,8,06,1175409,1905202,2022,10/11/2022 04:45:59 PM,41.895252242,-87.631210977,"(41.895252242, -87.631210977)"
12581880,JF100058,01/01/2022 12:34:00 AM,059XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1512,015,29,25,14,1136953,1900140,2022,10/11/2022 04:45:59 PM,41.882138175,-87.772573072,"(41.882138175, -87.772573072)"
12581862,JF100062,01/01/2022 12:38:00 AM,028XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1033,010,12,30,08B,1157727,1888597,2022,10/11/2022 04:45:59 PM,41.850065177,-87.696604858,"(41.850065177, -87.696604858)"
12581804,JF100047,01/01/2022 12:48:00 AM,032XX N CLIFTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1924,019,44,6,08B,1168046,1921748,2022,10/11/2022 04:45:59 PM,41.940817562,-87.657774548,"(41.940817562, -87.657774548)"
12585133,JF104070,01/01/2022 12:48:00 AM,025XX N LAMON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,true,2521,025,31,19,11,1143288,1916670,2022,10/11/2022 04:45:59 PM,41.927382386,-87.748897111,"(41.927382386, -87.748897111)"
12581825,JF100053,01/01/2022 12:50:00 AM,006XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0631,006,6,44,14,1182123,1850775,2022,10/11/2022 04:45:59 PM,41.745747124,-87.608239392,"(41.745747124, -87.608239392)"
12591578,JF111765,01/01/2022 12:50:00 AM,046XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0922,009,14,58,08B,1156148,1873804,2022,10/11/2022 04:45:59 PM,41.809503342,-87.702798559,"(41.809503342, -87.702798559)"
12581934,JF100046,01/01/2022 12:53:00 AM,019XX W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1424,014,1,24,14,1163335,1909452,2022,10/11/2022 04:45:59 PM,41.90717713,-87.675435864,"(41.90717713, -87.675435864)"
12583079,JF100996,01/01/2022 01:00:00 AM,052XX S ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0923,009,14,63,14,,,2022,01/08/2022 03:48:19 PM,,,
12638059,JF168781,01/01/2022 01:00:00 AM,063XX N TALMAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),false,true,2413,024,50,2,26,1157510,1941997,2022,10/11/2022 04:45:59 PM,41.996603212,-87.695944512,"(41.996603212, -87.695944512)"
12581790,JF100054,01/01/2022 01:00:00 AM,015XX W 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0734,007,16,67,14,1167076,1858303,2022,10/11/2022 04:45:59 PM,41.766739704,-87.663159574,"(41.766739704, -87.663159574)"
12581911,JF100112,01/01/2022 01:00:00 AM,042XX W MONROE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1115,011,28,26,06,1148061,1899322,2022,10/11/2022 04:45:59 PM,41.879687075,-87.731805111,"(41.879687075, -87.731805111)"
12582058,JF100366,01/01/2022 01:00:00 AM,028XX N DAWSON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,1412,014,35,21,04A,1153005,1918878,2022,10/11/2022 04:45:59 PM,41.93325402,-87.713132145,"(41.93325402, -87.713132145)"
12582812,JF101207,01/01/2022 01:00:00 AM,042XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1114,011,28,26,14,1147993,1901114,2022,10/11/2022 04:45:59 PM,41.884605834,-87.732008694,"(41.884605834, -87.732008694)"
12583634,JF102177,01/01/2022 01:00:00 AM,015XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,TAVERN / LIQUOR STORE,false,false,1424,014,1,24,08B,1162986,1910435,2022,10/11/2022 04:45:59 PM,41.909881891,-87.676690246,"(41.909881891, -87.676690246)"
12581857,JF100075,01/01/2022 01:00:00 AM,015XX N HARDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,2535,025,26,23,08A,1149765,1909956,2022,10/11/2022 04:45:59 PM,41.908834937,-87.725271489,"(41.908834937, -87.725271489)"
12582697,JF100940,01/01/2022 01:00:00 AM,070XX S EUCLID AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1190430,1858562,2022,10/11/2022 04:45:59 PM,41.766919203,-87.577550717,"(41.766919203, -87.577550717)"
12581974,JF100070,01/01/2022 01:00:00 AM,077XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,0421,004,7,43,04A,1197153,1854870,2022,10/11/2022 04:45:59 PM,41.756623356,-87.55303151,"(41.756623356, -87.55303151)"
12585671,JF104684,01/01/2022 01:00:00 AM,007XX E 114TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0531,005,9,50,14,1183427,1829539,2022,10/11/2022 04:45:59 PM,41.687442712,-87.604120378,"(41.687442712, -87.604120378)"
12582793,JF101180,01/01/2022 01:00:00 AM,004XX N STATE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1831,018,42,8,06,1176302,1903096,2022,10/11/2022 04:45:59 PM,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
12581992,JF100098,01/01/2022 01:00:00 AM,003XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,false,true,1125,011,27,28,08B,1160452,1898407,2022,10/11/2022 04:45:59 PM,41.876928903,-87.686332311,"(41.876928903, -87.686332311)"
12592889,JF113397,01/01/2022 01:00:00 AM,088XX S STONY ISLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0412,004,8,48,26,1188461,1846677,2022,10/11/2022 04:45:59 PM,41.734352904,-87.585146591,"(41.734352904, -87.585146591)"
12582216,JF100523,01/01/2022 01:00:00 AM,027XX S HARDING AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,false,true,1031,010,22,30,04A,1150486,1885504,2022,10/11/2022 04:45:59 PM,41.841721851,-87.723261317,"(41.841721851, -87.723261317)"
12584977,JF103898,01/01/2022 01:00:00 AM,010XX W NORTH AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,1811,018,2,7,06,1169007,1910823,2022,10/11/2022 04:45:59 PM,41.91081797,-87.654560398,"(41.91081797, -87.654560398)"
12581890,JF100171,01/01/2022 01:00:00 AM,025XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,010,22,30,14,1152110,1886929,2022,10/11/2022 04:45:59 PM,41.845600419,-87.717264194,"(41.845600419, -87.717264194)"
12582387,JF100689,01/01/2022 01:00:00 AM,055XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,14,63,14,1153986,1867709,2022,10/11/2022 04:45:59 PM,41.792821055,-87.71089037,"(41.792821055, -87.71089037)"
12582211,JF100519,01/01/2022 01:00:00 AM,006XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1832,018,42,8,07,1175416,1904883,2022,10/11/2022 04:45:59 PM,41.894376732,-87.631194856,"(41.894376732, -87.631194856)"
12611949,JF136670,01/01/2022 01:00:00 AM,006XX N DEARBORN ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1832,018,42,8,06,1175822,1904684,2022,10/11/2022 04:45:59 PM,41.893821538,-87.629709751,"(41.893821538, -87.629709751)"
12582335,JF100560,01/01/2022 01:02:00 AM,062XX S NEWLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0812,008,23,64,14,1130951,1862180,2022,10/11/2022 04:45:59 PM,41.778075045,-87.795485525,"(41.778075045, -87.795485525)"
12581854,JF100096,01/01/2022 01:05:00 AM,015XX W 71ST ST,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,true,false,0734,007,17,67,15,1167411,1857648,2022,10/11/2022 04:45:59 PM,41.764935128,-87.661950407,"(41.764935128, -87.661950407)"
12725252,JF274039,01/01/2022 01:15:00 AM,011XX N AUSTIN BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,1511,015,29,25,04B,1136162,1906872,2022,10/25/2022 04:46:49 PM,41.900625804,-87.775316908,"(41.900625804, -87.775316908)"
12722052,JF270256,01/01/2022 01:15:00 AM,073XX S CLAREMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0835,008,18,66,11,1162005,1856012,2022,10/25/2022 04:46:49 PM,41.76055979,-87.681810449,"(41.76055979, -87.681810449)"
12581853,JF100065,01/01/2022 01:15:00 AM,040XX N BROADWAY,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1915,019,46,3,04A,1169854,1927017,2022,10/11/2022 04:45:59 PM,41.955236608,-87.65097536,"(41.955236608, -87.65097536)"
12583078,JF101038,01/01/2022 01:15:00 AM,035XX N CLARK ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1924,019,44,6,06,1168480,1923896,2022,10/11/2022 04:45:59 PM,41.94670237,-87.656117076,"(41.94670237, -87.656117076)"
12794336,JF357031,01/01/2022 01:16:00 AM,020XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,1424,014,1,24,14,1162494,1907984,2022,10/25/2022 04:46:49 PM,41.903166488,-87.678566378,"(41.903166488, -87.678566378)"
12581922,JF100060,01/01/2022 01:20:00 AM,050XX W MADISON ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,SIDEWALK,true,false,1533,015,28,25,15,1142714,1899552,2022,10/11/2022 04:45:59 PM,41.880419385,-87.751433039,"(41.880419385, -87.751433039)"
12581863,JF100093,01/01/2022 01:20:00 AM,015XX W WARREN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1224,012,27,28,14,1166019,1900437,2022,10/11/2022 04:45:59 PM,41.882382408,-87.665834037,"(41.882382408, -87.665834037)"
12581878,JF100086,01/01/2022 01:20:00 AM,110XX S AVENUE M,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0433,004,10,52,08B,1201546,1832288,2022,10/11/2022 04:45:59 PM,41.694546198,-87.537697306,"(41.694546198, -87.537697306)"
12581882,JF100072,01/01/2022 01:25:00 AM,005XX N PINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1523,015,37,25,15,1139442,1902935,2022,10/11/2022 04:45:59 PM,41.889763017,-87.763365161,"(41.889763017, -87.763365161)"
12581923,JF100146,01/01/2022 01:30:00 AM,032XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1924,019,44,6,06,1169040,1921647,2022,10/11/2022 04:45:59 PM,41.940518859,-87.6541242,"(41.940518859, -87.6541242)"
